player_id,Season,net_mean,net_volatility,games_played,minutes_avg,minutes_volatility,fga_per_min,ast_per_min,three_rate,fg_pct_volatility,age_avg,years_pro_avg,home_away_diff,home_rate,relative_volatility,relative_volatility_next
0,2003,10.294830177318254,7.229820629347608,79.0,39.580590717299586,4.988006311613471,0.477154979425623,0.1487111698612029,0.14544235924932977,0.10635254125739735,19.059961852151897,0.23241018210126582,,0.4810126582278481,0.5211553153145453,0.3870988588946217
0,2004,15.00781247140883,7.194488450209386,80.0,42.301249999999996,5.3510102726027355,0.49762122868709563,0.17050323571998466,0.1828978622327791,0.10790501045634326,20.079520547375,1.253037365675,,0.5,0.3870988588946217,0.414842556475307
0,2005,16.76560130456232,8.439329042067863,92.0,43.09891304347826,5.109090012017078,0.537186956192782,0.15056366800332904,0.20751173708920187,0.10402357558575864,21.106304095108694,2.280200379021739,,0.4891304347826087,0.414842556475307,0.4023182623632178
0,2006,14.591254109132699,7.309762098432437,98.0,41.6656462585034,4.12597876543568,0.4947059927998237,0.1540445888470738,0.1905940594059406,0.0983860576813159,22.12942236816326,3.302809860897959,,0.5,0.4023182623632178,0.38085819130206194
0,2007,16.964155274427856,7.823590694845399,88.0,40.66742424242425,4.84784062954975,0.5356643877722098,0.17827536744844544,0.2237871674491393,0.09695622276330272,23.11003756579545,4.28280214825,,0.5113636363636364,0.38085819130206194,0.3496071889932367
0,2008,19.290700450685573,7.995009382673369,95.0,38.25122807017543,5.203484124109089,0.5297387539443753,0.18960519556762315,0.24155844155844156,0.09777338597884834,24.10570420631578,5.279376391252631,,0.49473684210526314,0.3496071889932367,0.3269427341196309
0,2009,20.067017728537813,7.730517462968431,87.0,39.37586206896551,3.739988559189078,0.5076334763697932,0.21455468955250026,0.25129384703852786,0.0907384067706631,25.073608143333335,6.247589088011495,,0.5057471264367817,0.3269427341196309,0.42480562942048017
0,2010,16.03578469570786,8.33198212016928,100.0,39.84616666666666,4.695049908029614,0.4662932862634214,0.16990342023699478,0.19590958019375673,0.10696131363231927,26.115772722200003,7.28923934096,,0.52,0.42480562942048017,0.3871506717338227
0,2011,16.351204451973135,7.715546533789714,85.0,38.93509803921569,4.672524351345611,0.5049126500108274,0.15591557594589286,0.1400359066427289,0.10154957228235617,27.218989604470586,8.391974872458825,,0.5294117647058824,0.3871506717338227,0.32074746937262355
0,2012,17.948384883225632,6.904485128368179,99.0,38.76178451178451,5.026925957488545,0.4654172729049491,0.18319616061152252,0.1959686450167973,0.11159914913591651,28.137141935353533,9.310930340080809,,0.5252525252525253,0.32074746937262355,0.35247203019168033
0,2013,18.37887973382391,7.739132846806265,97.0,37.78625429553265,4.440476901256386,0.46190363593372014,0.15906073227959766,0.23154164205552275,0.10065383103486227,29.125024508762884,10.299074707628865,,0.5051546391752577,0.35247203019168033,0.39999834658077477
0,2014,16.82760270458099,8.162147049318039,89.0,37.50355805243445,5.299066221600939,0.5461654075268765,0.20372598854540647,0.2462973121228744,0.09109999689046251,30.12851028348315,11.302049361685393,,0.5168539325842697,0.39999834658077477,0.392380890139033
0,2015,17.608691152838176,8.313193588365369,97.0,36.39845360824742,4.621012619716814,0.5191678586096046,0.19089969269114754,0.20512820512820512,0.11169006934816104,31.12411156061856,12.297125854020617,,0.4948453608247423,0.392380890139033,0.3410212110005858
0,2016,19.449513618322268,7.852819176835541,92.0,38.46394927536233,4.6476912851921615,0.48831721779757997,0.2223991032446154,0.25983796296296297,0.09627825942943928,32.11499987456522,13.288818536521736,,0.5108695652173914,0.3410212110005858,0.3786603339928831
0,2017,20.487994096193646,9.11278028520877,104.0,37.954807692307696,5.2502323275196385,0.5294758442479669,0.23940414967192764,0.24880382775119617,0.101446905509021,33.10703409586539,14.281159882307692,,0.5,0.3786603339928831,0.3432906082748669
0,2018,19.941324759723084,8.073911557286108,55.0,35.225757575757584,4.532455149100124,0.5651855993806184,0.23433265946922444,0.29863013698630136,0.08746191953606033,33.998704857090914,15.172186349636362,,0.4909090909090909,0.3432906082748669,0.36175460652972624
0,2019,21.752748941681133,9.163460587648636,88.0,34.97689393939394,4.12454040278498,0.5474393268283174,0.28200435352342995,0.3228486646884273,0.09396013078616837,35.21304921738636,16.386155648863635,,0.5227272727272727,0.36175460652972624,
1,2005,1.5260704071680473,10.254844916205897,43.0,17.142635658914728,7.559485290646688,0.3065931084380935,0.05426426698019354,0.0,0.19345742377886493,20.655304236046515,2.3003512637674417,,0.5116279069767442,2.0092097003131073,1.6104108488340798
1,2006,1.2367549220919787,7.753490816750396,82.0,24.64268292682927,6.723961670963118,0.2875241253031128,0.04651853318157074,0.0017211703958691911,0.18894948690665475,21.59722054609756,3.2416818963170737,,0.4878048780487805,1.6104108488340798,1.4521926853005287
1,2007,-2.199668206041549,8.390068611558267,69.0,24.076328502415457,9.100942425141561,0.30097515951683457,0.03491311850395281,0.002,0.1849632100050955,22.600714711594204,4.244470097434783,,0.5217391304347826,1.4521926853005287,1.4269281247946533
1,2008,2.665145303682963,8.908304533893773,59.0,17.427966101694917,6.768642694331067,0.2567469000729395,0.032093362509117436,0.0,0.2354658946566578,23.58230787084746,5.228149442949151,,0.4745762711864407,1.4269281247946533,1.9784211067566513
1,2010,1.1651205146026227,9.383591521922318,66.0,25.40479797979798,7.835202208370664,0.344124926692047,0.06202598332057692,0.0,0.17554016008158405,25.558821088030307,7.203350368500001,,0.5757575757575758,1.9784211067566513,
2,2003,8.701366678458216,8.827509263616685,86.0,36.46608527131783,5.326413538820211,0.4875508197592538,0.07589084048574389,0.1471550032701112,0.13171157469874062,19.656696289883723,0.24020358563953487,,0.5,0.7188984462697915,0.5866628560827798
2,2004,10.657691530853654,8.35146302154837,80.0,34.88270833333333,5.434380934122375,0.47050532439066634,0.07310212199215227,0.1210967250571211,0.13570552260135904,20.687864249249998,1.2733321013625,,0.4875,0.5866628560827798,0.39373291045352704
2,2005,15.016485742406438,7.321201640662321,84.0,37.28630952380953,4.870174426704146,0.5331971073258728,0.07343433214667708,0.09341317365269461,0.11459755704781764,21.66935530511905,2.254210102369048,,0.4880952380952381,0.39373291045352704,0.39035212394649127
2,2006,16.11263438582631,7.686222114879859,70.0,38.510714285714286,4.732478993751991,0.5753500881016415,0.09459334137067607,0.10767246937459704,0.09062054131558381,22.69347238042857,3.2777049299714283,,0.45714285714285713,0.39035212394649127,0.46969350740882126
2,2007,14.154621198765623,8.328826247445582,81.0,36.45061728395062,5.634490740212411,0.5314140558848434,0.09043183742591024,0.10962396430847673,0.11810345071561783,23.66720148222222,4.250786535506173,,0.5061728395061729,0.46969350740882126,0.5419404822539773
2,2008,12.852283497505898,8.904154073151053,82.0,35.229674796747965,5.218729315321936,0.5292794092194081,0.09934806438585359,0.15434924787442772,0.11555890201612687,24.711767607317075,5.297315832804879,,0.5,0.5419404822539773,0.48871388550731115
2,2009,15.077940254656042,9.11734338366585,75.0,38.504666666666665,4.717102500476326,0.5678965320220926,0.08379936631057708,0.12560975609756098,0.10613284203668902,25.6647054604,6.249656050386667,,0.5066666666666667,0.48871388550731115,0.5077674053897596
2,2010,13.130716122855691,8.484064895096813,80.0,36.3,4.019369768176764,0.5475206611570248,0.08264462809917356,0.1742138364779874,0.11088840455070952,26.668318962250005,7.252612990025,,0.525,0.5077674053897596,0.5522922887654771
2,2011,12.813602372645343,9.052872341492037,60.0,34.67111111111112,6.781712109475193,0.5523330342263811,0.10142930393539289,0.19234116623150566,0.1035104457893932,27.762882874499997,8.346555142583332,,0.5166666666666667,0.5522922887654771,0.4964411204217846
2,2012,14.704101322559163,9.07591203349662,79.0,37.50316455696202,6.275568838534289,0.607206142941524,0.06412960931566958,0.26181211784324626,0.10172009683311008,28.69737495303798,9.282995006822786,,0.5316455696202531,0.4964411204217846,0.4596782025411813
2,2013,13.401792294373223,7.805171112096086,77.0,38.724242424242426,4.969724025900375,0.551015617139727,0.08115993873877901,0.2525867315885575,0.09888167020372012,29.649101582857142,10.23408304883117,,0.4935064935064935,0.4596782025411813,0.45279874653908164
2,2014,12.626967837273675,7.337520872090117,40.0,35.69041666666667,6.163876494341852,0.5645773258461071,0.08545711383774822,0.22208436724565755,0.10555600402510833,30.542260274500002,11.12664873325,,0.525,0.45279874653908164,0.43664027265892935
2,2015,11.959211856598321,6.7841066047284775,72.0,35.135879629629635,5.125096099462024,0.5166450354773464,0.11819194002121391,0.23718439173680184,0.11135863276080969,31.631202435000002,12.214867899861112,,0.5,0.43664027265892935,0.4997355655748517
2,2016,12.431403772301955,8.000393121342126,74.0,34.29887387387387,5.780017178321342,0.5472561676308548,0.08392049222848963,0.30309575233981284,0.10689416361351192,32.62184376175676,13.207589404459458,,0.527027027027027,0.4997355655748517,0.8479085705958137
2,2017,6.02803254250712,8.144909513250365,84.0,32.08115079365079,4.6513472899990935,0.4601426194731862,0.03896368955216496,0.40483870967741936,0.11484364092616198,33.64199870690476,14.227110038095242,,0.5,0.8479085705958137,0.8752161872318283
2,2019,5.9726192232752275,8.35872461713786,63.0,32.97777777777777,5.247022335214839,0.4091259145167502,0.04572583750481326,0.28823529411764703,0.15126748354445624,35.747252225714284,16.33144146142857,,0.5079365079365079,0.8752161872318283,
3,2003,2.3601730679492987,7.1172361415968375,75.0,33.54911111111111,7.375545124025967,0.2829682521808824,0.03099933099734386,0.019662921348314606,0.13774699659221967,19.834557077733333,0.23757731730666662,,0.49333333333333335,1.1985869607374893,0.9358352817375554
3,2004,4.70480065951399,7.751196026231208,81.0,37.20761316872428,6.042754080873359,0.33346421204563426,0.05076619347560402,0.009950248756218905,0.14099580200053516,20.8373752745679,1.242029542925926,,0.5061728395061729,0.9358352817375554,0.41879221645075737
3,2005,10.695623546949836,5.977619315630177,70.0,39.30047619047618,7.024695085417153,0.395124256340042,0.0657934594273667,0.011959521619135235,0.10514778333732205,21.804266144571425,2.208278452942857,,0.4857142857142857,0.41879221645075737,0.5895975074348957
3,2006,8.362890121598664,7.040230179640044,75.0,38.4,5.500704332005871,0.4114583333333333,0.06597222222222222,0.03375527426160337,0.1161774525288446,22.869092207733335,3.2725289819466674,,0.52,0.5895975074348957,0.5769281786922223
3,2007,11.185589517484221,8.51744384837654,72.0,36.43449074074074,8.521018098326808,0.42542106901656324,0.0720471165269986,0.02867383512544803,0.1400535358121651,23.844512804305552,4.247786668319445,,0.5277777777777778,0.5769281786922223,0.6127509352066451
3,2008,9.464359306644761,7.991625499821838,77.0,38.02489177489177,4.351238916784787,0.43136473601821546,0.06523409705421944,0.038796516231195566,0.12330042280830365,24.823341042337663,5.228086765688312,,0.5064935064935064,0.6127509352066451,0.5576276137181562
3,2009,11.00445657089479,8.131496406129981,69.0,36.571256038647356,4.860099039482081,0.4585053333773652,0.06538753673920938,0.01901469317199654,0.12149445511738415,25.79650585652174,6.200605454376813,,0.4927536231884058,0.5576276137181562,0.6275726562009633
3,2010,7.726438053653824,7.094261619422179,98.0,37.03044217687075,4.280424000385209,0.37117833736721484,0.04601839817396056,0.021529324424647365,0.12814711668428308,26.885959922346938,7.289677406071428,,0.5,0.6275726562009633,0.8326379829475214
3,2011,6.352338456507571,8.26825147525135,71.0,34.451173708920194,5.492612283988337,0.3904280399558468,0.04537959417287853,0.050261780104712044,0.14624558408007685,27.960653720140844,8.364305906338029,,0.5352112676056338,0.8326379829475214,0.7674666383219017
3,2012,6.698258663313072,7.886570007259421,97.0,33.04587628865979,4.7744469648061925,0.35782807406136424,0.04897908250011699,0.0967741935483871,0.15358225095415912,28.90928774938144,9.314105605134019,,0.4948453608247423,0.7674666383219017,0.7163382978859696
3,2013,7.183833510718347,7.709005522398543,99.0,32.4959595959596,5.0820297444864,0.3674116440272295,0.03357060706847782,0.2470389170896785,0.1478987089639948,29.89743355070707,10.301720809292929,,0.5050505050505051,0.7163382978859696,0.6954185168619023
3,2014,8.830009360542919,8.628654643245733,44.0,35.36363636363636,2.736676338721865,0.4787917737789204,0.06105398457583548,0.22550335570469798,0.13205704828349504,30.74103362363636,11.144588246590908,,0.38636363636363635,0.6954185168619023,0.5381759985408127
3,2015,9.683343876163525,7.136855860927618,53.0,33.54559748427673,3.855400186347838,0.4314037965783923,0.07199437543941879,0.2894393741851369,0.12640144921200208,31.744068234528296,12.146956900377361,,0.5094339622641509,0.5381759985408127,
4,2003,10.275473361969915,7.882534932680546,74.0,35.79031531531532,5.890501724067053,0.3726661170858793,0.1313959561761763,0.06180344478216818,0.1322729052995104,22.062040739324324,0.283965355,,0.5,0.5689995927024667,0.4714593559846435
4,2004,15.906894035086735,9.186264528082281,91.0,39.033150183150184,5.85070803063531,0.4501668066497436,0.17257801905959527,0.03439649781113196,0.12439068476366251,23.06659080439561,1.2891931576703297,,0.5274725274725275,0.4714593559846435,0.3606666140944741
4,2005,17.62092574213018,7.64569040499963,98.0,39.302891156462586,5.559891404952538,0.4813479820511378,0.16486298198623112,0.06094929881337648,0.12162054248124393,24.086364002551026,2.3094245603571424,,0.5204081632653061,0.3606666140944741,0.35597488172194924
4,2006,17.54589951575739,7.519523973978751,55.0,38.04454545454545,7.315054391662745,0.49989247054887814,0.1954646467060145,0.08030592734225621,0.09869026448257501,24.985777794909097,3.2083292108909087,,0.4909090909090909,0.35597488172194924,0.4290539401127037
4,2007,15.752538314775427,8.293778955278869,51.0,38.31372549019608,6.290824581903954,0.4795291709314228,0.18116683725690894,0.08217716115261472,0.1200442635410973,25.97362342137255,4.1954935393333335,,0.5098039215686274,0.4290539401127037,0.3731075729694667
4,2008,19.850152273123673,8.74116479364953,86.0,38.758720930232556,4.341388403902749,0.5682142053551339,0.18780469511737793,0.17317845828933473,0.10503639554038133,27.029139937209298,5.251751345209302,,0.5,0.3731075729694667,0.38393480530970797
4,2009,18.81704820840516,8.598180601624781,82.0,36.61321138211382,5.681918581396226,0.539922392401339,0.17819770508002242,0.1727328809376928,0.10656057635443984,28.018500921951222,6.241726804597561,,0.4878048780487805,0.38393480530970797,0.48085318927138465
